alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,xmllint,14,606, 0, 20, 30, 26, 16, 0.04%, 0, 0, 1, 26777.78, 241, 3711
AFLfast,xmllint,14,70768, 0, 20, 31, 27, 16, 0.05%, 0, 0, 2, 1.47, 344, 3788
AFLfast,xmllint,14,125640, 0, 20, 32, 28, 16, 0.05%, 0, 0, 2, 0.75, 385, 3843
AFLfast,xmllint,14,207164, 0, 20, 33, 29, 16, 0.05%, 0, 0, 2, 0.52, 426, 3844
AFLfast,xmllint,14,308994, 0, 20, 34, 30, 16, 0.05%, 0, 0, 2, 0.41, 467, 3933
AFLfast,xmllint,14,405391, 0, 20, 35, 31, 16, 0.05%, 0, 0, 2, 0.43, 508, 3954
AFLfast,xmllint,14,508409, 0, 20, 36, 32, 16, 0.05%, 0, 0, 2, 0.41, 549, 3970
AFLfast,xmllint,14,611469, 0, 20, 37, 33, 16, 0.05%, 0, 0, 2, 0.41, 590, 4000
AFLfast,xmllint,14,712563, 0, 20, 38, 34, 16, 0.05%, 0, 0, 2, 0.41, 631, 4001
AFLfast,xmllint,14,811173, 0, 20, 39, 35, 16, 0.05%, 0, 0, 2, 0.42, 672, 4005
AFLfast,xmllint,14,909672, 0, 20, 40, 36, 16, 0.05%, 0, 0, 2, 0.42, 713, 4007
AFLfast,xmllint,14,1010662, 0, 20, 41, 37, 16, 0.05%, 0, 0, 2, 0.41, 754, 4008
AFLfast,xmllint,14,1108037, 0, 20, 42, 38, 16, 0.05%, 0, 0, 2, 0.43, 795, 4022
AFLfast,xmllint,14,1211435, 0, 20, 43, 39, 16, 0.05%, 0, 0, 2, 0.40, 836, 4023
AFLfast,xmllint,14,1290548, 0, 20, 44, 40, 16, 0.05%, 0, 0, 2, 0.52, 877, 4023
AFLfast,xmllint,14,1347103, 0, 20, 45, 41, 16, 0.05%, 0, 0, 2, 0.73, 918, 4047
AFLfast,xmllint,14,1399123, 0, 20, 46, 42, 16, 0.05%, 0, 0, 2, 0.80, 959, 4048
AFLfast,xmllint,14,1446741, 0, 20, 47, 43, 16, 0.05%, 0, 0, 2, 0.86, 1000, 4050
AFLfast,xmllint,14,1491869, 0, 20, 48, 44, 16, 0.05%, 0, 0, 2, 0.86, 1041, 4064
AFLfast,xmllint,14,1533230, 0, 20, 49, 45, 16, 0.05%, 0, 0, 2, 1.00, 1082, 4069
AFLfast,xmllint,14,1572251, 0, 20, 50, 46, 16, 0.05%, 0, 0, 2, 1.00, 1123, 4074
AFLfast,xmllint,14,1610789, 0, 20, 51, 47, 16, 0.05%, 0, 0, 2, 1.06, 1164, 4081
AFLfast,xmllint,14,1650216, 0, 20, 52, 48, 16, 0.05%, 0, 0, 2, 1.06, 1205, 4082
AFLfast,xmllint,14,1688912, 0, 20, 53, 49, 16, 0.05%, 0, 0, 2, 1.06, 1246, 4090
AFLfast,xmllint,14,1734587, 0, 20, 54, 50, 16, 0.05%, 0, 0, 2, 1.05, 1287, 4095
AFLfast,xmllint,14,1774391, 0, 20, 55, 51, 16, 0.05%, 0, 0, 2, 1.03, 1328, 4095
AFLfast,xmllint,14,1813667, 0, 20, 56, 52, 16, 0.05%, 0, 0, 2, 1.03, 1369, 4099
AFLfast,xmllint,14,1853802, 0, 20, 57, 53, 16, 0.05%, 0, 0, 2, 1.03, 1410, 4100
AFLfast,xmllint,14,1894453, 0, 20, 58, 54, 16, 0.05%, 0, 0, 2, 1.02, 1451, 4100
AFLfast,xmllint,14,1934025, 0, 20, 59, 55, 16, 0.05%, 0, 0, 2, 1.04, 1492, 4100
AFLfast,xmllint,14,1974043, 0, 20, 60, 56, 16, 0.05%, 0, 0, 2, 1.04, 1533, 4104
AFLfast,xmllint,14,2013600, 0, 20, 61, 57, 16, 0.05%, 0, 0, 2, 1.04, 1574, 4105
AFLfast,xmllint,14,2052740, 0, 20, 62, 58, 16, 0.05%, 0, 0, 2, 1.04, 1615, 4108
AFLfast,xmllint,14,2093012, 0, 20, 63, 59, 16, 0.05%, 0, 0, 2, 2.85, 1657, 4118
AFLfast,xmllint,14,2133586, 0, 20, 64, 60, 16, 0.05%, 0, 0, 2, 1.02, 1698, 4126
AFLfast,xmllint,14,2171840, 0, 20, 65, 61, 16, 0.05%, 0, 0, 2, 1.08, 1739, 4126
AFLfast,xmllint,14,2211361, 0, 20, 66, 62, 16, 0.05%, 0, 0, 2, 1.08, 1780, 4127
AFLfast,xmllint,14,2251607, 0, 20, 67, 63, 16, 0.05%, 0, 0, 2, 1.02, 1821, 4179
AFLfast,xmllint,14,2292112, 0, 20, 68, 64, 16, 0.05%, 0, 0, 2, 1.02, 1862, 4182
AFLfast,xmllint,14,2331216, 0, 20, 69, 65, 16, 0.05%, 0, 0, 2, 1.05, 1903, 4182
AFLfast,xmllint,14,2371325, 0, 20, 70, 66, 16, 0.05%, 0, 0, 2, 1.18, 1945, 4183
AFLfast,xmllint,14,2410186, 0, 20, 71, 67, 16, 0.05%, 0, 0, 2, 1.06, 1986, 4184
AFLfast,xmllint,14,2449667, 0, 20, 72, 68, 16, 0.05%, 0, 0, 2, 1.06, 2027, 4185
AFLfast,xmllint,14,2488593, 0, 20, 73, 69, 16, 0.05%, 0, 0, 2, 1.05, 2068, 4185
AFLfast,xmllint,14,2528668, 0, 20, 74, 70, 16, 0.05%, 0, 0, 2, 1.05, 2109, 4191
AFLfast,xmllint,14,2568279, 0, 20, 75, 71, 16, 0.05%, 0, 0, 2, 1.04, 2150, 4207
AFLfast,xmllint,14,2607990, 0, 20, 76, 72, 16, 0.05%, 0, 0, 2, 1.04, 2191, 4207
