alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,pdftotext,0,352, 0, 5, 6, 6, 6, 0.06%, 0, 0, 1, 168.97, 49, 4897
AFLfast,pdftotext,0,5497, 0, 5, 6, 6, 6, 0.06%, 0, 0, 1, 2.16, 60, 4897
AFLfast,pdftotext,0,20253, 0, 5, 7, 7, 6, 0.06%, 0, 0, 2, 2.22, 108, 5033
AFLfast,pdftotext,0,31343, 0, 5, 8, 8, 6, 0.06%, 0, 0, 2, 2.31, 149, 5035
AFLfast,pdftotext,0,42736, 0, 5, 9, 9, 6, 0.06%, 0, 0, 2, 2.41, 192, 5036
AFLfast,pdftotext,0,54234, 0, 5, 10, 10, 6, 0.06%, 0, 0, 2, 2.48, 233, 5040
AFLfast,pdftotext,0,65731, 0, 5, 11, 11, 6, 0.06%, 0, 0, 2, 2.88, 276, 5040
AFLfast,pdftotext,0,76961, 0, 5, 12, 12, 6, 0.06%, 0, 0, 2, 2.99, 318, 5046
AFLfast,pdftotext,0,88068, 0, 5, 13, 13, 6, 0.06%, 0, 0, 2, 3.04, 360, 5046
AFLfast,pdftotext,0,99190, 0, 5, 14, 14, 6, 0.06%, 0, 0, 2, 3.08, 401, 5049
AFLfast,pdftotext,0,110877, 0, 5, 15, 15, 6, 0.06%, 0, 0, 2, 3.48, 445, 5049
AFLfast,pdftotext,0,123051, 0, 5, 16, 16, 6, 0.06%, 0, 0, 2, 4.51, 495, 5049
AFLfast,pdftotext,0,135356, 0, 5, 17, 17, 6, 0.06%, 0, 0, 2, 4.44, 536, 5052
AFLfast,pdftotext,0,147217, 0, 5, 18, 18, 6, 0.06%, 0, 0, 2, 4.38, 577, 5052
AFLfast,pdftotext,0,159463, 0, 5, 19, 19, 6, 0.06%, 0, 0, 2, 4.65, 621, 5074
AFLfast,pdftotext,0,171440, 0, 5, 20, 20, 6, 0.06%, 0, 0, 2, 4.58, 664, 5074
AFLfast,pdftotext,0,183212, 0, 5, 21, 21, 6, 0.06%, 0, 0, 2, 4.51, 705, 5075
AFLfast,pdftotext,0,194946, 0, 5, 22, 22, 6, 0.06%, 0, 0, 2, 4.45, 746, 5076
AFLfast,pdftotext,0,207844, 0, 5, 23, 23, 6, 0.06%, 0, 0, 2, 4.98, 792, 5077
