alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,mp3gain,4,95133, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 11.28, 1234, 1828
AFLfast,mp3gain,4,100377, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 6.59, 1259, 1828
AFLfast,mp3gain,4,105466, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.72, 1288, 1828
AFLfast,mp3gain,4,110879, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.40, 1317, 1828
AFLfast,mp3gain,4,116118, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.53, 1348, 1828
AFLfast,mp3gain,4,121396, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.09, 1374, 1828
AFLfast,mp3gain,4,126492, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.43, 1403, 1828
AFLfast,mp3gain,4,131892, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.24, 1430, 1828
AFLfast,mp3gain,4,137027, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.70, 1454, 1828
AFLfast,mp3gain,4,142295, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 5.00, 1480, 1828
AFLfast,mp3gain,4,147285, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.77, 1504, 1828
AFLfast,mp3gain,4,152168, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.71, 1529, 1828
AFLfast,mp3gain,4,157367, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.25, 1550, 1828
AFLfast,mp3gain,4,162282, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.26, 1572, 1828
AFLfast,mp3gain,4,167425, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.21, 1594, 1828
AFLfast,mp3gain,4,172686, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.05, 1614, 1828
AFLfast,mp3gain,4,177722, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.14, 1636, 1828
AFLfast,mp3gain,4,182777, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.20, 1658, 1828
AFLfast,mp3gain,4,188281, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.29, 1682, 1828
AFLfast,mp3gain,4,193329, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.33, 1705, 1828
AFLfast,mp3gain,4,198410, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.41, 1728, 1828
AFLfast,mp3gain,4,203775, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.15, 1749, 1828
AFLfast,mp3gain,4,208845, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.07, 1770, 1828
AFLfast,mp3gain,4,214060, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.67, 1795, 1828
AFLfast,mp3gain,4,219125, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.65, 1819, 1828
AFLfast,mp3gain,4,224610, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.48, 1843, 1828
AFLfast,mp3gain,4,229761, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.38, 1866, 1828
AFLfast,mp3gain,4,234786, 0, 18, 20, 14, 13, 0.02%, 0, 0, 1, 4.77, 1891, 1828
