alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,xmlcatalog,13,127, 0, 23, 30, 1, 1, 0.00%, 0, 0, 1, 34428.57, 241, 239
AFLfast,xmlcatalog,13,39527, 0, 23, 31, 2, 1, 0.00%, 0, 0, 2, 1.30, 292, 287
AFLfast,xmlcatalog,13,77005, 0, 23, 32, 3, 1, 0.00%, 0, 0, 2, 1.10, 333, 287
AFLfast,xmlcatalog,13,114315, 0, 23, 33, 4, 1, 0.00%, 0, 0, 2, 1.11, 374, 300
AFLfast,xmlcatalog,13,152156, 0, 23, 34, 5, 1, 0.00%, 0, 0, 2, 1.23, 416, 302
AFLfast,xmlcatalog,13,189230, 0, 23, 35, 6, 1, 0.00%, 0, 0, 2, 1.12, 457, 336
AFLfast,xmlcatalog,13,227157, 0, 23, 36, 7, 1, 0.00%, 0, 0, 2, 3.91, 499, 343
AFLfast,xmlcatalog,13,264951, 0, 23, 37, 8, 1, 0.00%, 0, 0, 2, 3.17, 541, 347
AFLfast,xmlcatalog,13,269679, 0, 23, 37, 8, 1, 0.00%, 0, 0, 2, 2.16, 552, 347
AFLfast,xmlcatalog,13,307403, 0, 23, 38, 9, 1, 0.00%, 0, 0, 2, 2.09, 593, 353
AFLfast,xmlcatalog,13,344212, 0, 23, 39, 10, 1, 0.00%, 0, 0, 2, 1.11, 634, 355
AFLfast,xmlcatalog,13,383344, 0, 23, 40, 11, 1, 0.00%, 0, 0, 2, 1.39, 678, 357
AFLfast,xmlcatalog,13,421593, 0, 23, 41, 12, 1, 0.00%, 0, 0, 2, 3.56, 721, 357
AFLfast,xmlcatalog,13,463983, 0, 23, 42, 13, 1, 0.00%, 0, 0, 2, 3.79, 769, 357
AFLfast,xmlcatalog,13,502186, 0, 23, 43, 14, 1, 0.00%, 0, 0, 2, 1.08, 810, 363
AFLfast,xmlcatalog,13,542295, 0, 23, 44, 15, 1, 0.00%, 0, 0, 2, 2.78, 856, 363
