alg,SUT,rep,# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec, total_execs, edges_found
AFLfast,tiffsplit,2,131, 0, 14, 39, 34, 29, 0.03%, 0, 0, 1, 62600.00, 313, 2259
AFLfast,tiffsplit,2,51055, 0, 14, 40, 35, 29, 0.03%, 0, 0, 2, 4.33, 534, 2261
AFLfast,tiffsplit,2,56227, 0, 14, 42, 37, 29, 0.03%, 0, 0, 2, 4.22, 556, 2267
AFLfast,tiffsplit,2,81532, 0, 14, 43, 38, 29, 0.03%, 0, 0, 2, 4.05, 598, 2272
AFLfast,tiffsplit,2,106094, 0, 14, 44, 39, 29, 0.03%, 0, 0, 2, 1.67, 639, 2273
AFLfast,tiffsplit,2,131012, 0, 14, 45, 40, 29, 0.03%, 0, 0, 2, 1.67, 681, 2288
AFLfast,tiffsplit,2,159492, 0, 14, 47, 42, 29, 0.03%, 0, 0, 2, 2.42, 737, 2291
AFLfast,tiffsplit,2,185373, 0, 14, 48, 43, 29, 0.03%, 0, 0, 2, 1.58, 778, 2291
AFLfast,tiffsplit,2,210757, 0, 14, 49, 44, 29, 0.03%, 0, 0, 2, 1.59, 819, 2312
AFLfast,tiffsplit,2,237330, 0, 14, 50, 45, 29, 0.03%, 0, 0, 2, 1.58, 860, 2312
AFLfast,tiffsplit,2,262934, 0, 14, 51, 46, 29, 0.03%, 0, 0, 2, 1.61, 901, 2312
AFLfast,tiffsplit,2,289998, 0, 14, 52, 47, 29, 0.03%, 0, 0, 2, 1.82, 944, 2312
AFLfast,tiffsplit,2,320873, 0, 14, 54, 49, 29, 0.03%, 0, 0, 2, 5.68, 1000, 2318
AFLfast,tiffsplit,2,348035, 0, 14, 55, 50, 29, 0.03%, 0, 0, 2, 3.30, 1042, 2318
AFLfast,tiffsplit,2,378140, 0, 14, 57, 52, 29, 0.03%, 0, 0, 2, 3.24, 1093, 2321
AFLfast,tiffsplit,2,407723, 0, 14, 58, 53, 29, 0.03%, 0, 0, 2, 3.25, 1140, 2333
AFLfast,tiffsplit,2,435617, 0, 14, 59, 54, 29, 0.03%, 0, 0, 2, 2.44, 1183, 2333
AFLfast,tiffsplit,2,463525, 0, 14, 60, 55, 29, 0.03%, 0, 0, 2, 2.58, 1226, 2338
AFLfast,tiffsplit,2,490941, 0, 14, 61, 56, 29, 0.03%, 0, 0, 2, 2.51, 1267, 2338
AFLfast,tiffsplit,2,519012, 0, 14, 62, 57, 29, 0.03%, 0, 0, 2, 1.48, 1308, 2343
AFLfast,tiffsplit,2,549454, 0, 14, 63, 58, 29, 0.03%, 0, 0, 2, 2.17, 1357, 2343
AFLfast,tiffsplit,2,580954, 0, 14, 64, 59, 29, 0.03%, 0, 0, 2, 2.65, 1409, 2343
AFLfast,tiffsplit,2,608605, 0, 14, 65, 60, 29, 0.03%, 0, 0, 2, 2.64, 1451, 2344
AFLfast,tiffsplit,2,637828, 0, 14, 66, 61, 29, 0.03%, 0, 0, 2, 2.73, 1494, 2347
AFLfast,tiffsplit,2,667207, 0, 14, 67, 62, 29, 0.03%, 0, 0, 2, 3.26, 1539, 2347
AFLfast,tiffsplit,2,695994, 0, 14, 68, 63, 29, 0.03%, 0, 0, 2, 3.17, 1582, 2350
AFLfast,tiffsplit,2,725688, 0, 14, 69, 64, 29, 0.03%, 0, 0, 2, 3.22, 1627, 2369
AFLfast,tiffsplit,2,756156, 0, 14, 70, 65, 29, 0.03%, 0, 0, 2, 3.08, 1674, 2371
AFLfast,tiffsplit,2,784981, 0, 14, 71, 66, 29, 0.03%, 0, 0, 2, 2.99, 1716, 2371
AFLfast,tiffsplit,2,814919, 0, 14, 72, 67, 29, 0.03%, 0, 0, 2, 2.98, 1761, 2371
AFLfast,tiffsplit,2,843600, 0, 14, 73, 68, 29, 0.03%, 0, 0, 2, 2.92, 1805, 2371
AFLfast,tiffsplit,2,872016, 0, 14, 74, 69, 29, 0.03%, 0, 0, 2, 2.83, 1846, 2371
AFLfast,tiffsplit,2,902833, 0, 14, 75, 70, 29, 0.03%, 0, 0, 2, 2.91, 1892, 2375
AFLfast,tiffsplit,2,932828, 0, 14, 76, 71, 29, 0.03%, 0, 0, 2, 3.00, 1935, 2376
AFLfast,tiffsplit,2,964188, 0, 14, 77, 72, 29, 0.03%, 0, 0, 2, 2.85, 1980, 2377
AFLfast,tiffsplit,2,995328, 0, 14, 78, 73, 29, 0.03%, 0, 0, 2, 2.96, 2023, 2386
AFLfast,tiffsplit,2,1028645, 0, 14, 79, 74, 29, 0.03%, 0, 0, 2, 2.82, 2076, 2386
AFLfast,tiffsplit,2,1033897, 0, 14, 79, 74, 29, 0.03%, 0, 0, 2, 3.04, 2093, 2386
AFLfast,tiffsplit,2,1067066, 0, 14, 80, 75, 29, 0.03%, 0, 0, 2, 2.92, 2140, 2431
AFLfast,tiffsplit,2,1097923, 0, 14, 81, 76, 29, 0.03%, 0, 0, 2, 4.25, 2183, 2432
AFLfast,tiffsplit,2,1129403, 0, 14, 82, 77, 29, 0.03%, 0, 0, 2, 3.82, 2228, 2432
AFLfast,tiffsplit,2,1159636, 0, 14, 83, 78, 29, 0.03%, 0, 0, 2, 1.36, 2269, 2432
AFLfast,tiffsplit,2,1189753, 0, 14, 84, 79, 29, 0.03%, 0, 0, 2, 1.36, 2310, 2440
AFLfast,tiffsplit,2,1220171, 0, 14, 85, 80, 29, 0.03%, 0, 0, 2, 5.68, 2353, 2440
AFLfast,tiffsplit,2,1250431, 0, 14, 86, 81, 29, 0.03%, 0, 0, 2, 5.26, 2395, 2442
AFLfast,tiffsplit,2,1283263, 0, 14, 87, 82, 29, 0.03%, 0, 0, 2, 3.94, 2446, 2442
AFLfast,tiffsplit,2,1288353, 0, 14, 87, 82, 29, 0.03%, 0, 0, 2, 3.39, 2462, 2442
AFLfast,tiffsplit,2,1293422, 0, 14, 87, 82, 29, 0.03%, 0, 0, 2, 3.18, 2477, 2442
AFLfast,tiffsplit,2,1324820, 0, 14, 88, 83, 29, 0.03%, 0, 0, 2, 3.05, 2521, 2444
AFLfast,tiffsplit,2,1354638, 0, 14, 89, 84, 29, 0.03%, 0, 0, 2, 1.38, 2562, 2445
AFLfast,tiffsplit,2,1385567, 0, 14, 90, 85, 29, 0.03%, 0, 0, 2, 1.71, 2606, 2446
AFLfast,tiffsplit,2,1415700, 0, 14, 91, 86, 29, 0.03%, 0, 0, 2, 3.24, 2648, 2446
AFLfast,tiffsplit,2,1420845, 0, 14, 91, 86, 29, 0.03%, 0, 0, 2, 3.11, 2664, 2446
AFLfast,tiffsplit,2,1453645, 0, 14, 92, 87, 29, 0.03%, 0, 0, 2, 3.01, 2713, 2446
AFLfast,tiffsplit,2,1483851, 0, 14, 93, 88, 29, 0.03%, 0, 0, 2, 1.37, 2754, 2446
AFLfast,tiffsplit,2,1514287, 0, 14, 94, 89, 29, 0.03%, 0, 0, 2, 1.37, 2795, 2446
AFLfast,tiffsplit,2,1546237, 0, 14, 95, 90, 29, 0.03%, 0, 0, 2, 4.35, 2843, 2449
